,Democrat,Republican,Party,Correct
255,0.5671086297116452,0.4328913702883548,Republican,False
256,0.8391862192136156,0.1608137807863844,Democrat,True
257,0.23111228255123473,0.7688877174487653,Democrat,False
258,0.5947882682434431,0.4052117317565569,Republican,False
259,0.47120448738622533,0.5287955126137747,Democrat,False
260,0.3717508048948407,0.6282491951051593,Democrat,False
261,0.45793431709733523,0.5420656829026648,Republican,True
262,0.2948178661147888,0.7051821338852112,Democrat,False
263,0.9806103242842146,0.019389675715785388,Democrat,True
264,0.7405405111923646,0.25945948880763536,Republican,False
265,0.4786409048913697,0.5213590951086303,Democrat,False
266,0.5888752148194079,0.41112478518059214,Democrat,True
267,0.44294126627277763,0.5570587337272224,Republican,True
268,0.34371651249969026,0.6562834875003097,Republican,True
269,0.5236980047024119,0.4763019952975881,Republican,False
270,0.9361846632661749,0.06381533673382514,Democrat,True
271,0.20627716337803947,0.7937228366219605,Democrat,False
272,0.4135724686292004,0.5864275313707996,Democrat,False
273,0.6006084342484381,0.3993915657515619,Democrat,True
274,0.24534014769504386,0.7546598523049561,Republican,True
275,0.24183468444415346,0.7581653155558465,Republican,True
276,0.6825523487050411,0.31744765129495883,Democrat,True
277,0.37052389295421495,0.629476107045785,Republican,True
278,0.9733324036542489,0.02666759634575111,Democrat,True
279,0.014959681691575244,0.9850403183084248,Republican,True
280,0.10601054281482802,0.893989457185172,Republican,True
281,0.37945968465176094,0.6205403153482391,Republican,True
282,0.5608033591759746,0.43919664082402543,Republican,False
283,0.39952795255007023,0.6004720474499298,Democrat,False
284,0.5015725768394184,0.49842742316058164,Democrat,True
285,0.8229673785484507,0.1770326214515493,Democrat,True
286,0.08816089188425835,0.9118391081157416,Republican,True
287,0.22415693873634845,0.7758430612636515,Republican,True
288,0.3863684249308472,0.6136315750691528,Republican,True
289,0.755450079204783,0.244549920795217,Democrat,True
290,0.2016551018915297,0.7983448981084703,Republican,True
291,0.4715378316536947,0.5284621683463053,Democrat,False
292,0.3778184180022883,0.6221815819977117,Republican,True
293,0.7674295036978367,0.23257049630216334,Democrat,True
294,0.4403500600696437,0.5596499399303563,Republican,True
295,0.20524420715268243,0.7947557928473176,Republican,True
296,0.40700164569217334,0.5929983543078267,Republican,True
297,0.7789071213371795,0.22109287866282046,Democrat,True
298,0.8017072299232154,0.1982927700767846,Republican,False
299,0.6089600060677223,0.39103999393227773,Republican,False
300,0.414197842046932,0.585802157953068,Republican,True
301,0.06749865708610947,0.9325013429138905,Republican,True
302,0.5378062332485248,0.46219376675147517,Democrat,True
303,0.552894628052826,0.44710537194717404,Democrat,True
304,0.5743349059039495,0.42566509409605047,Republican,False
305,0.5773939496200443,0.4226060503799557,Democrat,True
306,0.7346233701774139,0.26537662982258614,Republican,False
307,0.06103661724520926,0.9389633827547907,Republican,True
308,0.6107043448676523,0.3892956551323476,Democrat,True
309,0.7017388921444048,0.2982611078555953,Democrat,True
310,0.3205835160738765,0.6794164839261235,Republican,True
311,0.3749984635227608,0.6250015364772392,Republican,True
312,0.26352410221272893,0.7364758977872711,Republican,True
313,0.6067903746907579,0.39320962530924203,Republican,False
314,0.6053162916216627,0.39468370837833733,Republican,False
315,0.5183631125318926,0.48163688746810746,Republican,False
316,0.8553645931304029,0.14463540686959706,Democrat,True
317,0.5319647160685474,0.4680352839314526,Democrat,True
318,0.4247596618236962,0.5752403381763038,Republican,True
319,0.3531895825467358,0.6468104174532642,Republican,True
320,0.5103344731376778,0.48966552686232223,Democrat,True
321,0.04130388395190143,0.9586961160480986,Republican,True
322,0.3787296863289009,0.6212703136710991,Republican,True
323,0.5767108086240502,0.4232891913759498,Democrat,True
324,0.554671994324001,0.4453280056759989,Republican,False
325,0.5020982228690369,0.497901777130963,Democrat,True
326,0.2776531777389418,0.7223468222610582,Democrat,False
327,0.20846560986634222,0.7915343901336578,Republican,True
328,0.20594913085012334,0.7940508691498767,Republican,True
329,0.24371759737564813,0.7562824026243519,Republican,True
330,0.19592940621137656,0.8040705937886234,Republican,True
331,0.3849928953776578,0.6150071046223422,Republican,True
332,0.27973675896572225,0.7202632410342777,Republican,True
333,0.3408931650883278,0.6591068349116722,Democrat,False
334,0.5913644760457897,0.4086355239542104,Republican,False
335,0.9991982503682282,0.0008017496317718095,Democrat,True
336,0.6367662404241254,0.3632337595758745,Democrat,True
337,0.6861057215007812,0.3138942784992188,Democrat,True
338,0.13050988609021952,0.8694901139097805,Republican,True
339,0.97176566661399,0.028234333386010037,Democrat,True
340,0.5703503965240051,0.4296496034759949,Democrat,True
341,0.6039677145181299,0.3960322854818701,Democrat,True
342,0.2506676152953806,0.7493323847046194,Republican,True
343,0.1235151850083488,0.8764848149916512,Republican,True
344,0.33953319664504356,0.6604668033549564,Republican,True
345,0.3532016098513142,0.6467983901486858,Republican,True
346,0.35561203468057667,0.6443879653194233,Republican,True
347,0.8101231779167173,0.18987682208328266,Democrat,True
348,0.6454074465271049,0.35459255347289503,Democrat,True
349,0.2254234839915229,0.7745765160084771,Republican,True
350,0.9593332262520918,0.04066677374790814,Democrat,True
351,0.3509365712430257,0.6490634287569743,Republican,True
352,0.8357533116521579,0.1642466883478421,Republican,False
353,0.4064592079356557,0.5935407920643443,Democrat,False
354,0.6958178563770563,0.30418214362294377,Republican,False
355,0.07637399931597122,0.9236260006840288,Republican,True
356,0.5090538346719924,0.4909461653280076,Republican,False
357,0.6004253845454575,0.39957461545454254,Democrat,True
358,0.18629750435179904,0.813702495648201,Republican,True
359,0.4162151732983034,0.5837848267016966,Democrat,False
360,0.1639237755687052,0.8360762244312948,Republican,True
361,0.07501437466737637,0.9249856253326236,Republican,True
362,0.5315885610808311,0.4684114389191689,Republican,False
363,0.7078655613431437,0.2921344386568563,Democrat,True
364,0.43067251468126544,0.5693274853187346,Republican,True
365,0.29851219307617505,0.701487806923825,Democrat,False
366,0.30689626741532505,0.693103732584675,Republican,True
367,0.5546766294145784,0.44532337058542165,Republican,False
368,0.004878096418457156,0.9951219035815428,Republican,True
369,0.49536252543310266,0.5046374745668973,Republican,True
370,0.4562073283274545,0.5437926716725455,Democrat,False
371,0.2524437152458183,0.7475562847541817,Republican,True
372,0.06598756951227502,0.934012430487725,Republican,True
373,0.7557916221267634,0.24420837787323657,Republican,False
374,0.28182174152531936,0.7181782584746806,Republican,True
375,0.7868500823771142,0.2131499176228858,Democrat,True
376,0.6726356324806577,0.3273643675193423,Democrat,True
377,0.8830418567297822,0.11695814327021786,Democrat,True
378,0.4399435258702187,0.5600564741297813,Republican,True
379,0.44595190921858463,0.5540480907814154,Republican,True
380,0.5556668685107923,0.4443331314892077,Republican,False
381,0.4014886835966137,0.5985113164033863,Democrat,False
382,0.5454441145981586,0.4545558854018414,Democrat,True
383,0.9818975745985088,0.018102425401491245,Democrat,True
384,0.12215937793088394,0.8778406220691161,Republican,True
385,0.042789881616987824,0.9572101183830122,Democrat,False
386,0.5791252573288183,0.42087474267118175,Republican,False
387,0.9417876199318196,0.05821238006818047,Democrat,True
388,0.4630158335900776,0.5369841664099224,Democrat,False
389,0.4125664109509469,0.5874335890490531,Republican,True
390,0.23871128493863547,0.7612887150613645,Republican,True
391,0.2860937143149913,0.7139062856850087,Democrat,False
392,0.6191577217928457,0.3808422782071543,Republican,False
393,0.3697216962835618,0.6302783037164382,Republican,True
394,0.46623447060197776,0.5337655293980222,Republican,True
395,0.0193121397886461,0.9806878602113539,Republican,True
396,0.2923144784869145,0.7076855215130855,Republican,True
397,0.352414359523995,0.647585640476005,Democrat,False
398,0.08889382866943396,0.911106171330566,Republican,True
399,0.6551070597226323,0.3448929402773678,Republican,False
400,0.8712218758318129,0.12877812416818715,Democrat,True
401,0.5688043463015611,0.4311956536984389,Democrat,True
402,0.29986795086075646,0.7001320491392435,Republican,True
403,0.6170091059997146,0.3829908940002854,Republican,False
404,0.7786677320476572,0.22133226795234284,Democrat,True
405,0.22267169309825818,0.7773283069017418,Republican,True
406,0.021581057655358782,0.9784189423446412,Republican,True
407,0.26881570654901155,0.7311842934509885,Republican,True
408,0.9218147215497032,0.07818527845029673,Democrat,True
409,0.25588498235971446,0.7441150176402855,Republican,True
410,0.8729685103860415,0.1270314896139585,Democrat,True
411,0.9452477783387743,0.05475222166122569,Democrat,True
412,0.6028214379845427,0.3971785620154573,Democrat,True
413,0.42221174993799737,0.5777882500620026,Democrat,False
414,0.6115120761461481,0.38848792385385195,Democrat,True
415,0.10628633514982555,0.8937136648501744,Republican,True
416,0.5735990444435821,0.4264009555564179,Democrat,True
417,0.4228944821542677,0.5771055178457323,Republican,True
418,0.968885907220335,0.031114092779665075,Democrat,True
419,0.9793530263194112,0.020646973680588723,Democrat,True
420,0.7228558061627777,0.2771441938372224,Democrat,True
421,0.6250488401341883,0.3749511598658118,Democrat,True
422,0.4503246197754759,0.5496753802245241,Democrat,False
423,0.8622847686618105,0.13771523133818958,Democrat,True
424,0.41106327235776785,0.5889367276422321,Republican,True
425,0.36294110771579813,0.6370588922842019,Republican,True
426,0.2923385687385738,0.7076614312614262,Democrat,False
427,0.5110602157370621,0.48893978426293794,Democrat,True
428,0.31830983900167387,0.6816901609983261,Republican,True
429,0.31197302580119923,0.6880269741988008,Republican,True
430,0.17999038275169432,0.8200096172483057,Republican,True
431,0.28593882893126155,0.7140611710687385,Republican,True
432,0.7866862094876224,0.2133137905123777,Republican,False
433,0.9704169448532388,0.029583055146761163,Democrat,True
434,0.13027612562976776,0.8697238743702322,Republican,True
435,0.45759390483847506,0.5424060951615249,Democrat,False
436,0.4502708701495215,0.5497291298504785,Republican,True
437,0.6185559975425972,0.38144400245740284,Democrat,True
438,0.4982416659928196,0.5017583340071804,Democrat,False
439,0.5360438648641384,0.46395613513586165,Democrat,True
440,0.3857770967855043,0.6142229032144957,Republican,True
441,0.1602120806339199,0.8397879193660801,Republican,True
442,0.8935370285980617,0.10646297140193824,Republican,False
443,0.44419572453855116,0.5558042754614488,Republican,True
444,0.16131050409161762,0.8386894959083824,Republican,True
445,0.2536638665930807,0.7463361334069193,Republican,True
446,0.4753032203446539,0.5246967796553461,Republican,True
447,0.47873361204594667,0.5212663879540533,Republican,True
448,0.31621480738199736,0.6837851926180026,Republican,True
449,0.045560002568867164,0.9544399974311328,Republican,True
450,0.2539203262812998,0.7460796737187002,Republican,True
451,0.27273657059953293,0.7272634294004671,Republican,True
452,0.9489203675853509,0.05107963241464909,Democrat,True
453,0.1329818996443165,0.8670181003556835,Republican,True
454,0.1860005626467709,0.8139994373532291,Republican,True
455,0.6566292968470695,0.34337070315293045,Republican,False
456,0.014959681691575244,0.9850403183084248,Republican,True
457,0.43269944705362273,0.5673005529463773,Democrat,False
458,0.5632866909594658,0.4367133090405342,Democrat,True
459,0.08605670696812495,0.913943293031875,Republican,True
460,0.20456021020410065,0.7954397897958994,Republican,True
461,0.4857346870386975,0.5142653129613025,Democrat,False
462,0.2789483590310611,0.7210516409689389,Republican,True
463,0.5560269978519017,0.4439730021480983,Republican,False
464,0.6815681181655537,0.3184318818344463,Democrat,True
465,0.5400743012137665,0.4599256987862334,Republican,False
466,0.5174848634339997,0.48251513656600037,Republican,False
467,0.8953484969291569,0.10465150307084317,Democrat,True
468,0.3565348842142766,0.6434651157857234,Democrat,False
469,0.7477094406860478,0.25229055931395217,Democrat,True
470,0.48535618975797834,0.5146438102420217,Democrat,False
471,0.17780984573531988,0.8221901542646801,Republican,True
472,0.2825876509984421,0.7174123490015579,Democrat,False
473,0.3445761703161554,0.6554238296838446,Republican,True
474,0.7204932312225627,0.27950676877743724,Democrat,True
475,0.1810255750163412,0.8189744249836588,Republican,True
476,0.24172555612089208,0.7582744438791079,Democrat,False
477,0.7512648310672652,0.24873516893273484,Republican,False
478,0.6273164347437734,0.37268356525622665,Democrat,True
479,0.24510472330031952,0.7548952766996805,Democrat,False
480,0.8608684090058496,0.1391315909941504,Republican,False
481,0.20188984333009818,0.7981101566699018,Republican,True
482,0.4603209402620668,0.5396790597379332,Republican,True
483,0.8457217331745992,0.15427826682540086,Democrat,True
484,0.10599490622370988,0.8940050937762901,Republican,True
485,0.14590673299460943,0.8540932670053906,Republican,True
486,0.3808789693580965,0.6191210306419035,Republican,True
487,0.8248567313298901,0.17514326867010985,Republican,False
488,0.25594547151849545,0.7440545284815046,Republican,True
489,0.41692295958072956,0.5830770404192704,Republican,True
490,0.3361867168279775,0.6638132831720225,Democrat,False
491,0.677546452982787,0.32245354701721296,Republican,False
492,0.33872105972440203,0.661278940275598,Democrat,False
493,0.5614132063053203,0.4385867936946796,Democrat,True
494,0.7610439390219332,0.23895606097806676,Democrat,True
495,0.6337939222876305,0.3662060777123694,Republican,False
496,0.43595638377237556,0.5640436162276244,Republican,True
497,0.6955577736917925,0.3044422263082075,Democrat,True
498,0.5783731029550256,0.4216268970449743,Democrat,True
499,0.363100557635181,0.636899442364819,Republican,True
500,0.003785784807527781,0.9962142151924722,Republican,True
501,0.8741329358527758,0.12586706414722415,Democrat,True
502,0.5238766104656509,0.4761233895343491,Democrat,True
503,0.32077590164050374,0.6792240983594963,Republican,True
504,9.184702573750148e-05,0.9999081529742625,Republican,True
505,0.16009255652786136,0.8399074434721386,Republican,True
506,0.3333098738965239,0.6666901261034761,Republican,True
507,0.6796329143605824,0.3203670856394177,Republican,False
508,0.036326522770727676,0.9636734772292723,Republican,True
509,0.5374996586380576,0.46250034136194246,Democrat,True
510,0.6450422707228303,0.35495772927716973,Democrat,True
511,0.5710803450158313,0.42891965498416873,Republican,False
512,0.3775662255541138,0.6224337744458862,Democrat,False
513,0.04517184426372012,0.9548281557362799,Republican,True
514,0.13708292274830913,0.8629170772516909,Republican,True
515,0.7213446935574535,0.2786553064425466,Democrat,True
516,0.6691690830298418,0.33083091697015826,Democrat,True
517,0.681303417252892,0.318696582747108,Democrat,True
518,0.005064034651513949,0.994935965348486,Republican,True
519,0.5709230059881957,0.4290769940118043,Republican,False
520,0.5562190904544078,0.44378090954559224,Democrat,True
521,0.5648858040622382,0.4351141959377618,Democrat,True
522,0.2295837686598633,0.7704162313401367,Republican,True
523,0.2818582490334336,0.7181417509665664,Republican,True
524,0.12158175226383261,0.8784182477361674,Republican,True
525,0.4007190434343926,0.5992809565656074,Republican,True
526,0.48089242164478574,0.5191075783552143,Democrat,False
527,0.36657490118249747,0.6334250988175025,Republican,True
528,0.45305174585277397,0.546948254147226,Democrat,False
529,0.5720622917186718,0.42793770828132816,Democrat,True
